region_id,date,beans (kidney red),beans (white),eggs,exchange rate (unofficial),fuel (diesel),fuel (gas),fuel (petrol-gasoline),lentils,milling cost (wheat),oil (vegetable),onions,"peas (yellow, split)",potatoes,rice (imported),salt,sugar,tomatoes,wage (non-qualified labour),wage (qualified labour),wheat,wheat flour
marib,2023-05-31,10.8822,5.7210999,0.76550001,5.0896001,3.8048,20.004,0.7001,8.3217001,8.0016003,7.0847998,4.4408998,,4.2007999,8.8017998,1.9671,5.5344,4.5409002,60.012001,100.02,2.8824,3.0901999
marib,2023-06-30,11.8024,6.3013,0.77350003,5.3937001,3.8208001,20.004,0.7001,9.0017996,8.0016003,7.2013998,4.2508998,,4.5008998,8.8017998,2.0004001,6.0012002,8.9518003,60.012001,100.02,3.0573001,3.2060001
marib,2023-07-31,2.1408999,1.3202,0.1332,1.0105,0.68080002,3.5682001,0.1249,1.7056,1.4273,1.2691,0.84210002,,0.83499998,1.589,0.35679999,1.08,1.7697999,10.7045,17.8409,0.54049999,0.5772
marib,2023-08-31,12.0048,7.6030002,0.74699998,5.6893001,3.8239999,20.007999,0.70029998,9.2537003,8.0031996,7.2279,5.8023,,5.8023,8.7701998,2.0007999,6.0023999,8.0031996,60.023998,103.0412,2.8945,3.2265999
marib,2023-09-30,12.0163,7.4101,0.7543,5.7799001,3.8601999,20.027201,0.70099998,8.6618004,8.0108995,7.2616,5.908,,6.0082002,8.8788004,2.0027001,6.0082002,8.0108995,60.081699,109.1484,2.8806,3.2604001
marib,2023-10-31,2.0372,1.2902,0.1277,0.9946,0.80470002,3.3952999,0.1188,1.3581001,1.3581001,1.2316,0.9982,,1.1815,1.503,0.33950001,1.0231,0.90990001,10.1858,19.013399,0.48100001,0.56290001
marib,2023-11-30,12.251,7.8505998,0.78009999,6.0714002,5.0753999,20.0016,0.7001,8.4006996,8.4006996,7.2955999,5.9505,,6.8505001,9.0674,2.0002,6.3004999,4.7504001,68.005402,120.0096,2.8575001,3.4282999
marib,2023-12-31,12.0014,7.6009002,0.77209997,6.1194,5.4126,20.002399,3.4923999,8.0010004,8.2530003,7.1968999,8.0010004,,4.2525001,9.1330996,2.0002,6.2006998,7.5008998,68.008202,120.0144,2.8123,3.3243999
marib,2024-01-31,12.0014,7.5008998,0.77209997,6.2210002,5.5007,22.0026,0.7001,8.5010004,8.0010004,10.0692,11.3014,,4.2005,9.2691002,2.0002,6.4008002,4.2005,68.008202,120.0144,3.2124,4.2005
marib,2024-02-29,12.001,7.4006,0.77209997,6.5876999,5.4804001,22.001801,0.7001,8.0005999,8.0005999,8.5326996,7.9006,,3.5002999,9.3687,2.0002,6.6325002,2.0002,68.005402,120.0096,3.1882999,4.1322999
marib,2024-03-31,12.001,7.6005998,0.74809998,6.6104002,5.5324001,22.001801,0.7001,8.0005999,8.0005999,9.2327003,6.8004999,,2.5522001,9.5008001,2.0002,6.5324998,1.8001,68.005402,120.0096,3.2003,4.2683001
marib,2024-04-30,12.001,8.0005999,0.77340001,6.6827002,5.6504998,22.001801,0.7001,8.0005999,8.0005999,9.8008003,6.5005002,,3.4003,10.2675,2.0002,7.0005999,2.8002,68.005402,120.0096,3.2669001,4.5669999
marib,2024-05-31,12.801,9.9007998,0.78670001,6.8378,5.7670999,22.001801,0.7001,10.0008,9.0007,9.6007996,6.5005002,,4.0002999,10.6008,2.0002,7.1339002,3.8002999,74.005898,120.0096,3.5136001,4.5669999
raymah,2020-07-31,,2.0137,0.2014,2.4054,2.1898999,24.164301,3.2974,2.8192,6.0411,2.9449999,2.0137,1.6109999,1.8123,3.977,0.60409999,1.4096,2.2151,12.0822,24.164301,0.90619999,1.2082
raymah,2020-08-31,,0.64039999,0.089699998,0.76179999,0.4483,5.7637,0.55879998,0.89660001,1.9212,0.8998,0.73650002,0.51230001,0.89660001,1.2808,0.2402,0.51230001,0.91259998,3.8425,7.6849999,0.29460001,0.38420001
raymah,2020-09-30,,2.0056,0.28080001,2.4138,2.4066999,18.050501,2.2563,2.8079,8.0225,2.7878001,2.0056,1.6045001,1.9053,4.3120999,0.80220002,1.6045001,3.3092999,12.0337,24.0674,0.92259997,1.2134
raymah,2020-10-31,4.0560999,2.0281,0.75440001,2.4321001,1.4196,18.2526,1.9469,2.8392999,8.1122999,3.1354001,2.3526001,1.6224999,2.6770999,4.4618001,0.81120002,1.6224999,3.5694001,12.1684,24.3368,0.93290001,1.2168
raymah,2020-11-30,1.1641001,0.58209997,0.084399998,0.69910002,0.4075,5.2385998,0.34920001,0.81489998,2.3283,0.91530001,0.69849998,0.4657,0.93129998,1.2806,0.23280001,0.4657,1.0186,3.4923999,6.9849,0.2678,0.34920001
raymah,2020-12-31,4.0482998,2.0241001,0.30360001,2.7184,1.9735,18.2171,1.8217,2.8338001,8.0965004,3.188,2.2265,1.9229,2.5302,4.4531002,0.80970001,1.6193,2.2265,12.1448,24.289499,0.93110001,1.2145
raymah,2021-01-31,4.0555,2.0276999,0.31940001,2.3887999,3.0922999,18.249701,2.7881,3.1429999,8.1110001,3.1506,2.0276999,2.0276999,2.3318999,4.461,0.81110001,1.6222,1.318,12.1664,24.332899,0.95300001,1.2165999
raymah,2021-02-28,4.0461001,2.2254,0.32370001,2.3975,3.3381,18.713301,3.5404,3.2369001,9.6094999,3.1105001,1.9725,2.0230999,1.9219,4.4506998,0.80919999,1.6185,0.7586,12.1384,24.2768,0.94069999,1.2138
raymah,2021-03-31,4.0455999,2.3262,0.32370001,2.4198999,3.2365,22.250999,3.0342,3.2365,10.1141,3.3022001,1.8205,2.0228,1.6183,4.5513,0.80909997,1.8205,1.062,12.1369,24.2738,1.0134,1.4665
raymah,2021-04-30,4.0461001,2.4277,0.32370001,2.4003,3.1357,22.759501,3.1863,3.2369001,10.1153,4.0107002,2.0230999,2.0230999,1.7196,4.4506998,0.80919999,1.6185,1.4161,12.1384,24.2768,0.97109997,1.4161
raymah,2021-05-31,1.1049,0.663,0.1017,0.65380001,0.86180001,6.0770998,0.80659997,0.83969998,2.7623,1.0497,0.55250001,0.55250001,0.55250001,1.3259,0.221,0.442,0.4641,3.3148,6.6296,0.26519999,0.43090001
raymah,2021-06-30,4.0654001,2.3376,0.36590001,2.415,2.9474001,22.867701,2.6424999,2.8457999,10.1634,3.8164001,2.0327001,2.0327001,1.9311,4.6752,0.81309998,1.6260999,1.5245,12.1961,24.3922,0.97979999,1.6260999
raymah,2021-07-31,4.0584002,2.4351001,0.2516,2.4140999,2.8408999,22.3214,2.5162001,2.8408999,10.1461,3.7419,2.0292001,2.0292001,1.9481,4.8701,0.81169999,1.6234,1.3799,12.1753,24.350599,0.987,1.6234
raymah,2021-08-31,0.98809999,0.56819999,0.071599998,0.58990002,0.69169998,5.4345999,0.64230001,0.7658,2.8655,0.9461,0.56819999,0.4941,0.4817,1.161,0.19760001,0.40759999,0.3705,2.9642999,5.9287,0.2411,0.39520001
raymah,2021-09-30,4.0882001,2.4047999,0.32460001,2.3973999,2.8857999,22.0441,2.6854,3.2063999,12.024,3.9719,2.4047999,2.0039999,2.2044001,4.8898001,0.80159998,1.7234,1.9238,12.024,24.0481,0.9892,1.6032
raymah,2021-10-31,4.8058,2.4029,0.33039999,2.3993001,2.9035001,22.0264,2.8034,3.2038,12.0144,4.1248999,2.2026,2.0023999,2.4029,4.8058,0.801,1.6019,2.0525,12.0144,24.028799,0.9932,1.6019
raymah,2021-11-30,4.8,2.1600001,0.28,2.4033999,2.1159999,23.92,1.808,2.8800001,8.4,4.4,1.3200001,1.6,1.4400001,3.9200001,0.48,1.8,2.28,21.6,47.200001,1.148,1.6
raymah,2021-12-31,4.8010001,2.0004001,0.28009999,2.4010999,2.2804999,25.605101,2.2404001,3.1006,6.3013,3.9528,1.5003,1.3003,1.3003,4.0008001,0.40009999,2.0004001,3.4007001,32.006401,48.009602,1.2002,1.6003
raymah,2022-01-31,1.2115999,0.52389997,0.068800002,0.589,0.55989999,6.9747,0.55010003,0.76950002,1.9647,1.0151,0.36019999,0.2947,0.3274,0.98229998,0.098200001,0.45840001,0.39289999,7.8587999,11.7882,0.30129999,0.39289999
raymah,2022-02-28,5.2003999,2.2002001,0.28,2.401,3.6903,35.5028,2.8102,3.6003001,8.5007,4.2502999,1.6001,1.2000999,1.5001,4.0002999,0.4,2.0002,1.3001,32.002602,48.003799,1.2801,1.6001
raymah,2022-03-31,5.2,2.4,0.28,2.4043,8.7519999,30.200001,3.8239999,13.0,12.0,5.7,2.0,1.2,2.0,4.3,0.4,2.2,1.9,42.0,60.0,1.5,1.9
raymah,2022-04-30,5.2,2.4,0.28,2.2221999,4.25,37.400002,3.76,4.0,9.0,5.5,2.2,1.2,2.2,4.0,0.4,2.05,2.9,32.0,48.0,1.45,1.79
raymah,2022-05-31,1.309,0.60409999,0.070500001,0.55930001,0.77530003,6.585,0.6182,0.84579998,2.0137999,1.319,0.50340003,0.3021,0.50340003,1.0069,0.1007,0.50340003,0.84579998,8.0551004,10.8744,0.3585,0.4289
raymah,2022-06-30,5.2006001,2.4003,0.32,2.22,2.9003,26.003099,2.5603001,3.2004001,8.0010004,5.5007,2.0002,1.2000999,1.9002,4.0005002,0.4,2.0002,3.1004,32.003799,48.005798,1.5202,1.8002
raymah,2022-07-31,5.2006001,2.4003,0.32,2.2197001,3.4504001,26.003099,2.7402999,3.2004001,8.0010004,5.6507001,2.0002,1.2000999,1.7002,4.0005002,0.4,2.0002,2.3002999,32.003799,48.005798,1.5202,1.8002
raymah,2022-08-31,5.2003999,2.4001999,0.32,2.2221,3.0962,26.0021,2.5602,3.2003,8.0005999,5.8004999,3.0402,1.2000999,1.8401,4.0002999,0.4,2.0002,2.0002,32.002602,48.003799,1.5201,1.8001
raymah,2022-09-30,5.8007002,2.7003,0.32,2.2203,3.8505001,29.5035,3.3504,3.8004999,9.0010996,5.8007002,2.8002999,1.2000999,2.0002,4.0005002,0.4,2.0002,2.0002,32.003799,48.005798,1.5202,1.8002
raymah,2022-10-31,1.3268,0.61919999,0.0708,0.49090001,0.57929999,5.7493,0.49090001,0.88450003,1.7690001,1.0857,0.7076,0.26539999,0.51300001,0.88450003,0.088500001,0.44229999,0.51300001,7.0760002,10.614,0.33610001,0.398
raymah,2022-11-30,6.0012002,2.8006001,0.34009999,2.2204001,2.5005,26.005199,2.1004,4.0008001,8.0016003,4.8010001,3.1006,1.2002,2.4005001,4.0008001,0.40009999,2.0004001,1.6003,32.006401,48.009602,1.5203,1.8004
raymah,2022-12-31,5.7056999,3.2032001,0.39039999,2.2221999,2.4775,24.5245,2.0771,4.0040002,8.0080004,3.954,2.5025001,1.1512001,2.3023,3.9038999,0.40040001,2.0020001,1.001,32.032001,48.048,1.5215,1.8018
raymah,2023-01-31,0.98110002,0.6541,0.0818,0.4508,0.4905,5.1507001,0.40880001,0.81760001,1.6351,0.76279998,0.40880001,0.2044,0.40880001,0.73580003,0.0818,0.40880001,0.2314,6.5405002,9.8107996,0.2861,0.36790001
raymah,2023-02-28,4.8003998,3.2003,0.4,2.1749001,2.4001999,26.0021,2.0002,4.0002999,8.0005999,3.8002999,2.0002,1.2000999,2.4001999,3.6003001,0.4,2.0002,2.0002,32.002602,48.003799,1.4001,1.8001
raymah,2023-03-31,4.8013,3.2009001,0.38010001,2.1605999,2.3006001,26.007299,2.0006001,4.0011001,8.0022001,3.8011,2.0006001,1.0503,2.2005999,4.0011001,0.40009999,2.0006001,2.0006001,32.008999,48.013401,1.3504,1.7505
raymah,2023-04-30,1.0436,0.64840001,0.064800002,0.4375,0.45590001,5.2684999,0.3951,0.81050003,1.6210999,0.77,0.40529999,0.2026,0.40529999,0.81050003,0.081100002,0.40529999,0.36469999,6.4843001,9.7264004,0.2432,0.3242
raymah,2023-05-31,5.6011,3.2005999,0.32010001,2.1080999,2.0404,26.005199,1.9004,4.0008001,8.0016003,3.7207,2.0004001,1.0002,2.0004001,4.0008001,0.40009999,2.0404,1.9204,32.006401,48.009602,1.2002,1.6003
raymah,2023-06-30,5.6011,3.2005999,0.32010001,2.0804,2.0004001,26.005199,1.9004,4.0008001,8.0016003,3.6006999,2.0004001,1.0502,1.7003,4.0008001,0.40009999,2.2004001,2.7005,32.006401,48.009602,1.2002,1.6003
raymah,2023-07-31,0.99910003,0.57090002,0.057100002,0.37110001,0.35679999,4.6385999,0.3211,0.65649998,1.4273,0.64230001,0.35679999,0.17839999,0.29969999,0.71359998,0.071400002,0.39250001,0.55659997,5.7090998,8.5635996,0.2141,0.28549999
raymah,2023-08-31,5.6022,3.2012999,0.3001,2.08,2.0007999,23.009199,1.8006999,4.0015998,8.0031996,3.6013999,2.0007999,1.0003999,1.9008,4.0015998,0.40020001,2.2009001,2.7011001,32.012798,48.019199,1.2005,1.6006
raymah,2023-09-30,5.6076002,3.2044001,0.28040001,2.0803001,2.0027001,26.0354,1.8025,4.0054002,8.0108995,3.6048999,2.0027001,1.0014,2.0027001,4.0054002,0.4005,2.2030001,1.7023,32.043598,48.065399,1.2016,1.6022
raymah,2023-10-31,0.95069999,0.54320002,0.0475,0.3497,0.33950001,4.4137998,0.30559999,0.67909998,1.3581001,0.59759998,0.33950001,0.1698,0.33950001,0.67909998,0.067900002,0.37349999,0.292,5.4324002,8.1485996,0.20370001,0.27160001
raymah,2023-11-30,5.6004,3.2003,0.28,2.0602,1.9502,26.0021,1.8752,4.0002999,8.0005999,3.4503,2.0002,1.0001,2.0002,4.0002999,0.45,2.2502,2.0002,32.002602,48.003799,1.2000999,1.6001
raymah,2023-12-31,5.6006999,3.2004001,0.28,2.0602,1.9002,26.003099,1.9002,4.0005002,8.0010004,3.3524001,2.7003,1.0001,2.0002,4.0005002,0.4,2.4003,2.9003,32.003799,48.005798,1.2000999,1.6002001
raymah,2024-01-31,5.6006999,3.2004001,0.28,2.0602,1.9002,26.003099,1.9002,4.0005002,8.0010004,5.2006001,3.2004001,1.2000999,1.2000999,4.0005002,0.4,2.4003,2.0002,32.003799,48.005798,1.3002,1.6002001
raymah,2024-02-29,5.4004002,3.2003,0.28,2.0602,1.9002,26.0021,1.9002,4.0002999,8.0005999,5.2003999,2.8002,1.1001,1.4001,4.0002999,0.4,2.2002001,0.80010003,32.002602,48.003799,1.3001,1.6001
raymah,2024-03-31,5.6004,3.2003,0.28,2.0602,1.9002,25.002001,1.9002,4.0002999,8.0005999,5.2003999,2.0002,1.0001,1.2000999,4.0002999,0.4,2.0002,0.80010003,32.002602,48.003799,1.3001,1.6001
raymah,2024-04-30,5.2003999,3.2003,0.28,2.0606999,1.9002,25.002001,1.9002,4.0002999,8.0005999,5.2003999,2.0002,1.1001,1.2000999,4.0002999,0.4,2.0002,1.3001,30.002399,48.003799,1.2401,1.6001
raymah,2024-05-31,5.2003999,3.0002,0.24,2.0602,1.9002,26.0021,1.9002,3.8002999,8.0005999,5.2003999,2.0002,1.0001,1.1001,4.0002999,0.4,2.0002,1.2000999,30.002399,48.003799,1.2000999,1.6001
sana'a,2020-07-31,,2.3661001,0.2316,2.4133999,2.2049999,36.246498,2.8192,2.1143999,6.0411,2.9853001,1.7115999,2.4164,1.5606,3.6245999,0.80549997,1.6109999,2.2151,13.5924,34.2328,1.0068001,1.2082
sana'a,2020-08-31,1.1526999,0.76849997,0.076800004,0.76590002,0.7525,5.1233001,0.73650002,0.64039999,1.9212,0.927,0.60839999,0.76849997,0.49630001,1.1526999,0.25619999,0.51230001,0.60839999,3.8425,10.2467,0.3202,0.38420001
sana'a,2020-09-30,3.7104001,2.2061999,0.24070001,2.4198,2.2563,17.789801,2.1559999,2.1059,6.0167999,2.7728,1.9053,2.4066999,1.8552001,3.6101,0.80220002,1.6546,2.6073,12.0337,32.089901,1.0128,1.2034
sana'a,2020-10-31,3.7316,1.6224999,0.20280001,2.4734001,1.9306999,16.224501,1.7523,2.4337001,6.0841999,2.5351,2.0281,2.4337001,2.3526001,3.6505001,0.81120002,1.4196,3.1638,16.224501,32.4491,0.89240003,1.2168
sana'a,2020-11-30,1.1641001,0.4657,0.069799997,0.70050001,0.44670001,6.1118002,0.40310001,0.69849998,1.7462,0.7378,0.5675,0.69849998,0.64029998,1.0477,0.23280001,0.4075,0.66939998,4.6566,9.3132,0.259,0.34920001
sana'a,2020-12-31,4.0482998,1.8217,0.2429,2.4209001,1.3966,16.193001,1.1942,2.4289999,5.5664001,2.5251,1.5181,2.4289999,2.0241001,3.6434,0.80970001,1.4675,1.4169,16.193001,32.386002,0.89060003,1.2145
sana'a,2021-01-31,4.0555,1.7236,0.2737,2.4045999,1.3990999,16.221901,1.1964,2.0276999,6.0832,2.5448,1.6222,2.4333,2.1291001,3.6499,0.40549999,1.5208,1.0646,16.221901,32.443802,0.96319997,1.2165999
sana'a,2021-02-28,4.0461001,2.2254,0.2832,2.4080999,1.3959,17.0949,1.1936001,2.1242001,6.0692,2.7514,1.6185,2.5794001,2.1242001,3.6415,0.40459999,1.6185,0.85979998,16.1845,32.368999,1.0115,1.2644
sana'a,2021-03-31,4.0455999,2.8318999,0.2832,2.4289999,2.0127001,19.823601,2.0127001,2.4274001,6.0685,3.454,1.6688,3.0342,1.9722,3.6410999,0.40459999,1.6183,0.85970002,16.182501,32.365101,1.0114,1.416
sana'a,2021-04-30,5.3611002,3.1863,0.2428,2.4102001,2.7311001,25.7941,2.8069999,2.4277,6.0692,3.4391999,1.6185,3.0346,2.0230999,3.6415,0.40459999,1.6185,1.2138,16.1845,32.368999,1.0115,1.4161
sana'a,2021-05-31,1.5469,0.90600002,0.066299997,0.65710002,0.63529998,5.2374001,0.6243,0.663,1.6574,1.0596,0.4199,0.82870001,0.3536,0.99440002,0.1105,0.442,0.18780001,5.0826998,10.1654,0.2762,0.3757
sana'a,2021-06-30,5.8948002,3.6587999,0.2439,2.4226999,2.0834999,19.5138,1.8802,2.3376,6.0981002,3.7859001,1.4229,2.9981999,1.0163,3.6587999,0.40650001,1.6260999,1.118,20.3269,40.653702,1.0163,1.3212
sana'a,2021-07-31,5.3571,3.5308001,0.24349999,2.4214001,2.289,19.480499,2.0088999,2.8408999,7.711,3.9001999,1.461,2.7597001,1.2581,3.6526,0.40580001,1.6234,0.56819999,20.2922,40.5844,1.0146,1.2175
sana'a,2021-08-31,1.3092,0.83990002,0.059300002,0.59020001,0.61140001,4.7428999,0.56199998,0.69169998,1.9762,0.97210002,0.39520001,0.46939999,0.35820001,0.88929999,0.098800004,0.39520001,0.3211,4.9405999,10.3752,0.247,0.3335
sana'a,2021-09-30,5.6111999,3.4068,0.2405,2.4026,2.5651,19.238501,2.5251,2.8055999,8.0159998,4.1563001,1.4028,1.6834,1.523,3.6071999,0.40079999,1.6032,1.3627,20.0401,48.096199,1.1222,1.4028
sana'a,2021-10-31,5.6066999,3.2038,0.2403,2.4026999,2.5781,25.931101,2.2776999,3.2038,8.0095997,4.0047998,1.3516001,2.0023999,1.6019,4.0047998,0.4005,1.8022,1.2014,20.024,48.057701,1.1213,1.4017
sana'a,2021-11-30,5.6,3.2920001,0.24,2.4006,2.3239999,24.959999,1.808,3.2119999,8.0,4.0560002,1.24,2.0,1.48,4.0,0.4,1.8,1.3200001,20.0,48.0,1.152,1.48
sana'a,2021-12-31,5.2010002,3.4007001,0.24,2.4008999,2.2804999,19.2038,1.7003,3.2005999,8.0016003,4.1008,1.2002,2.0004001,0.9522,4.0008001,0.40009999,1.8523999,2.1004,20.004,48.009602,1.2002,1.6003
sana'a,2022-01-31,1.5718,0.9332,0.0589,0.58819997,1.1133,4.7153001,0.55669999,0.88410002,1.9647,1.056,0.34380001,0.58939999,0.262,0.88410002,0.098200001,0.4912,0.3274,4.9116998,11.7882,0.2947,0.39289999
sana'a,2022-02-28,6.0005002,3.8002999,0.28,2.4003999,4.7504001,19.2015,2.2251999,3.6003001,8.5007,4.3003001,1.2501,2.4001999,1.3501,3.6003001,0.4,2.0002,1.3501,23.001801,50.004002,1.2000999,1.6001
sana'a,2022-03-31,6.4,4.0,0.24,2.4036,5.652,26.232,3.096,3.6,10.5,5.7,1.552,2.4,1.6,4.0,0.4,2.0,1.6,23.667999,52.0,1.46,1.7
sana'a,2022-04-30,6.4,4.0,0.24,2.2351,4.4499998,24.0,2.6600001,3.6,12.0,5.6,1.9,2.4,2.0,4.0,0.4,2.0,2.6,24.0,52.0,1.49,1.8
sana'a,2022-05-31,1.6043,0.86589998,0.067500003,0.55970001,0.70480001,6.585,0.61220002,0.86589998,2.8192999,1.5558,0.47319999,0.4833,0.537,1.0069,0.1007,0.52020001,0.83569998,5.2357998,11.6799,0.35440001,0.4276
sana'a,2022-06-30,6.4008002,3.6004,0.295,2.2244,3.5504,23.6028,2.5603001,4.4004998,9.0010996,5.0005999,1.5502,1.5502,1.4002,4.0005002,0.4,1.9002,2.0502,24.002899,52.006199,1.4002,1.8002
sana'a,2022-07-31,6.4008002,3.6004,0.34,2.2295001,3.6754,23.6028,2.8513,4.0005002,12.0014,5.0005999,1.5502,2.0002,1.5502,4.0005002,0.4,2.0002,1.3002,24.002899,52.006199,1.4002,1.8002
sana'a,2022-08-31,6.2405,3.6003001,0.32,2.2291,2.8482001,23.6019,2.4802001,4.0002999,12.001,4.5204,2.0002,2.0002,1.6001,4.0002999,0.4,2.0002,1.7601,24.0019,52.0042,1.4001,1.8001
sana'a,2022-09-30,5.6006999,3.6004,0.31,2.2313001,2.7302999,23.6028,2.3503001,4.0005002,12.0014,4.6005998,2.1003001,2.0002,1.3002,4.0005002,0.4,2.0002,1.2502,24.002899,51.672901,1.4002,1.8002
sana'a,2022-10-31,1.1675,0.84909999,0.0655,0.49419999,0.60589999,5.2185998,0.48210001,0.88450003,2.6535001,1.0481,0.51300001,0.44229999,0.3892,0.88450003,0.088500001,0.44229999,0.3184,5.3070002,11.4985,0.3096,0.398
sana'a,2022-11-30,5.6011,4.0008001,0.32010001,2.2386999,2.5005,23.6047,2.1004,4.0008001,12.0024,4.5008998,2.1004,2.0004001,1.8004,4.0008001,0.40009999,2.0004001,1.0522,24.004801,52.010399,1.4003,1.8004
sana'a,2022-12-31,5.2052002,3.4033999,0.32030001,2.2342,2.4775,23.6236,2.0771,4.0040002,12.012,4.1041002,2.0020001,2.0020001,1.6016001,4.0040002,0.40040001,2.0020001,1.001,24.024,51.718399,1.4014,1.7017
sana'a,2023-01-31,0.98110002,0.6541,0.065399997,0.45370001,0.4905,5.3958998,0.40880001,0.81760001,2.4526999,0.75620002,0.354,0.40880001,0.354,0.81760001,0.0818,0.40880001,0.1496,4.9053998,10.6283,0.2861,0.3409
sana'a,2023-02-28,4.4004002,3.2003,0.32,2.1802001,2.5002,23.6019,2.1001999,2.8002,10.0008,3.2003,1.6001,1.6001,1.6001,4.0002999,0.4,2.0002,1.0001,24.0019,52.0042,1.4001,1.8001
sana'a,2023-03-31,4.4011998,3.2009001,0.32010001,2.1761999,2.3006001,23.6066,2.0256,2.8008001,10.0028,3.6010001,1.7005,1.6004,1.2003,4.0011001,0.40009999,2.0006001,1.1503,24.006701,52.014599,1.4004,1.6004
sana'a,2023-04-30,0.89160001,0.64840001,0.058800001,0.43630001,0.45590001,4.7821999,0.3951,0.56739998,2.0263,0.7295,0.36469999,0.3242,0.3242,0.81050003,0.081100002,0.40529999,0.304,4.8632002,10.537,0.28369999,0.3242
sana'a,2023-05-31,5.3611002,3.6807001,0.28009999,2.1264999,2.2004001,23.764799,1.9004,3.7607999,9.2018003,3.5207,1.6003,1.6003,1.3602999,4.0008001,0.40009999,2.0004001,1.5203,24.004801,52.010399,1.4003,1.6003
sana'a,2023-06-30,5.6011,3.6006999,0.28009999,2.1070001,1.9504,24.4049,1.8753999,4.0008001,8.0016003,3.4007001,1.7003,1.6003,1.3003,4.0008001,0.40009999,2.0004001,1.5003,24.004801,52.010399,1.4003,1.6003
sana'a,2023-07-31,0.99910003,0.64230001,0.042800002,0.37540001,0.3211,4.3532,0.3211,0.71359998,1.4273,0.60659999,0.35679999,0.28549999,0.1998,0.71359998,0.071400002,0.35679999,0.3425,4.2817998,9.2772999,0.2498,0.28549999
sana'a,2023-08-31,5.4022002,3.8015001,0.2201,2.1084001,1.8107001,22.909201,1.8006999,4.0015998,8.0031996,3.2012999,1.7007,1.7007,1.7007,3.8015001,0.50019997,2.0007999,1.2005,24.0096,52.020802,1.2805001,1.5506001
sana'a,2023-09-30,5.3072,4.0054002,0.28040001,2.1071,1.8025,22.4305,1.8025,4.0054002,8.0108995,3.0041001,1.235,2.0027001,1.0513999,3.6048999,0.60079998,2.0027001,0.70099998,24.0327,52.070801,1.1215,1.452
sana'a,2023-10-31,0.88279998,0.67909998,0.0435,0.35460001,0.30559999,3.8162999,0.30559999,0.67909998,1.3581001,0.50929999,0.2445,0.47530001,0.32589999,0.61110002,0.1019,0.33950001,0.1358,4.0742998,8.8276997,0.1901,0.2377
sana'a,2023-11-30,5.3003998,4.0002999,0.23,2.1054001,1.8752,22.8018,1.8752,4.0002999,8.0005999,3.0002,1.3001,2.7002001,1.0001,3.6003001,0.6,2.0502,0.80010003,24.0019,52.0042,1.1201,1.4001
sana'a,2023-12-31,5.6006999,4.0005002,0.2,2.0967,1.9002,22.8027,1.9002,4.0005002,6.5008001,3.0004001,1.9002,2.4003,1.0001,3.6004,0.60009998,2.2003,2.1003001,24.002899,52.006199,1.0921,1.4002
sana'a,2024-01-31,5.1005998,2.8002999,0.22,2.0978999,1.9002,22.8027,1.9002,4.0005002,6.0007,3.3004,1.6002001,2.8002999,1.0001,3.6004,0.7001,2.2003,0.90009999,24.002899,52.006199,1.0001,1.2000999
sana'a,2024-02-29,5.2003999,2.8002,0.2,2.112,1.9002,22.8018,1.9002,4.2003002,6.0005002,3.2003,1.4001,2.8002,0.90009999,3.6003001,0.80010003,2.2002001,0.6,24.0019,52.0042,1.0001,1.2000999
sana'a,2024-03-31,5.2003999,2.8002,0.2,2.1194,1.9002,22.601801,1.9002,4.4004002,6.0005002,3.3002999,1.6001,2.8002,0.85009998,3.6003001,0.80010003,2.2002001,0.4,24.0019,52.0042,1.0001,1.2000999
sana'a,2024-04-30,5.5004001,3.6003001,0.2,2.1143999,1.9002,22.8018,1.9002,4.2003002,6.0005002,3.6503,1.5001,2.8002,1.1001,3.6003001,0.80010003,2.2002001,1.0001,24.0019,52.0042,1.0001,1.2000999
sana'a,2024-05-31,5.6004,4.0002999,0.2,2.1214001,1.9002,22.8018,1.9002,4.0002999,6.0005002,3.9003,1.0001,2.8002,0.80010003,3.6003001,0.80010003,2.0002,0.80010003,24.0019,52.0042,1.0001,1.2000999
shabwah,2020-07-31,,2.0137,0.3222,3.0034001,1.3995,11.2767,1.4499,2.0137,4.0274,2.9449999,0.90619999,,1.3592,3.6245999,1.1075,2.0137,3.2219,16.109501,32.219101,1.2082,1.4096
shabwah,2020-08-31,,0.64039999,0.1025,0.9824,0.49790001,3.7144001,0.48030001,0.48030001,1.8572,0.94940001,0.30419999,,0.48030001,1.2168,0.28819999,0.64039999,0.7845,5.1233001,10.2467,0.3766,0.4483
shabwah,2020-09-30,,2.0056,0.341,3.2630999,1.6245,11.2314,1.5042,2.0056,4.0112,3.0987,1.4541,,2.6073,4.0112,0.80220002,2.0056,4.2118001,16.044901,32.089901,1.2314,1.4541
shabwah,2020-10-31,4.3806,1.8658,0.32449999,3.3431001,1.6468,12.1684,1.6995,2.7581999,5.0296001,3.1150999,2.5959001,,2.9203999,4.0560999,0.85180002,1.9064,5.0296001,16.224501,32.4491,1.5413001,1.7036
shabwah,2020-11-30,1.3679,0.55299997,0.099,0.98659998,0.4729,3.4923999,0.4686,0.98949999,1.5134,0.94150001,0.69849998,,0.81489998,1.1059,0.23280001,0.5675,1.0768,4.6566,9.3132,0.3987,0.4657
